subregion1_code,date,type,new_confirmed_pred
MI,2021-10-17,prediction,9898.963
MI,2021-10-18,prediction,7650.7646
MI,2021-10-19,prediction,7647.062
MI,2021-10-20,prediction,7127.336
MI,2021-10-21,prediction,6253.665
MI,2021-10-22,prediction,9349.967
MI,2021-10-23,prediction,8935.409
MI,2021-10-24,prediction,11223.984
MI,2021-10-25,prediction,9023.498
MI,2021-10-26,prediction,9963.959
MI,2021-10-27,prediction,5738.896
MI,2021-10-28,prediction,7013.6445
MI,2021-10-29,prediction,10579.631
MI,2021-10-30,prediction,10286.649
MI,2021-10-31,prediction,10305.359
MI,2021-11-01,prediction,5918.0835
MI,2021-11-02,prediction,8585.028
MI,2021-11-03,prediction,8504.879
MI,2021-11-04,prediction,9162.561
MI,2021-11-05,prediction,8005.3345
MI,2021-11-06,forecast,10387.349
MI,2021-11-07,forecast,9586.163
MI,2021-11-08,forecast,10074.099
MI,2021-11-09,forecast,7460.2354
MI,2021-11-10,forecast,6357.251
MI,2021-11-11,forecast,8722.92
MI,2021-11-12,forecast,9839.944
MI,2021-11-13,forecast,10295.745
MI,2021-11-14,forecast,9848.819
MI,2021-11-15,forecast,8756.2295
MI,2021-11-16,forecast,7544.164
MI,2021-11-17,forecast,13743.732
MI,2021-11-18,forecast,12833.109
MI,2021-11-19,forecast,9578.708
MI,2021-11-20,forecast,11058.685
MI,2021-11-21,forecast,10200.682
MI,2021-11-22,forecast,14229.687
MI,2021-11-23,forecast,5498.147
MI,2021-11-24,forecast,13395.332
MI,2021-11-25,forecast,8135.4443
MI,2021-11-26,forecast,9128.163
MI,2021-11-27,forecast,10356.905
MI,2021-11-28,forecast,10254.059
MI,2021-11-29,forecast,9050.619
MI,2021-11-30,forecast,9070.978
MI,2021-12-01,forecast,7126.71
MI,2021-12-02,forecast,5442.5293
MI,2021-12-03,forecast,9937.977
MN,2021-10-16,prediction,5980.6104
MN,2021-10-17,prediction,5463.9834
MN,2021-10-18,prediction,5045.229
MN,2021-10-19,prediction,5614.5874
MN,2021-10-20,prediction,6037.775
MN,2021-10-21,prediction,5533.089
MN,2021-10-22,prediction,6355.957
MN,2021-10-23,prediction,6592.286
MN,2021-10-24,prediction,5760.77
MN,2021-10-25,prediction,4697.9863
MN,2021-10-26,prediction,5403.343
MN,2021-10-27,prediction,6535.0137
MN,2021-10-28,prediction,7787.643
MN,2021-10-29,prediction,5699.167
MN,2021-10-30,prediction,6212.536
MN,2021-10-31,prediction,5173.563
MN,2021-11-01,prediction,5289.383
MN,2021-11-02,prediction,6135.497
MN,2021-11-03,prediction,6829.9507
MN,2021-11-04,prediction,6105.1685
MN,2021-11-05,prediction,6242.3433
MN,2021-11-06,forecast,7129.192
MN,2021-11-07,forecast,6859.3867
MN,2021-11-08,forecast,6496.9585
MN,2021-11-09,forecast,5803.1743
MN,2021-11-10,forecast,5932.773
MN,2021-11-11,forecast,6633.449
MN,2021-11-12,forecast,4958.23
MN,2021-11-13,forecast,6489.483
MN,2021-11-14,forecast,7247.608
MN,2021-11-15,forecast,6354.983
MN,2021-11-16,forecast,4795.2085
MN,2021-11-17,forecast,6375.423
MN,2021-11-18,forecast,6472.741
MN,2021-11-19,forecast,5901.4136
MN,2021-11-20,forecast,5548.0645
MN,2021-11-21,forecast,6201.268
MN,2021-11-22,forecast,5405.5786
MN,2021-11-23,forecast,5070.855
MN,2021-11-24,forecast,7624.8564
MN,2021-11-25,forecast,5429.917
MN,2021-11-26,forecast,7096.3223
MN,2021-11-27,forecast,6304.326
MN,2021-11-28,forecast,6224.786
MN,2021-11-29,forecast,5275.341
MN,2021-11-30,forecast,5769.5273
MN,2021-12-01,forecast,5599.7563
MN,2021-12-02,forecast,5614.5615
MN,2021-12-03,forecast,5658.2383
MO,2021-10-16,prediction,4334.2715
MO,2021-10-17,prediction,4037.6792
MO,2021-10-18,prediction,4125.647
MO,2021-10-19,prediction,3188.0332
MO,2021-10-20,prediction,4314.8267
MO,2021-10-21,prediction,3491.9424
MO,2021-10-22,prediction,4333.1714
MO,2021-10-23,prediction,4050.7717
MO,2021-10-24,prediction,3863.6729
MO,2021-10-25,prediction,3960.929
MO,2021-10-26,prediction,4492.1724
MO,2021-10-27,prediction,4851.4595
